nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;st_cartaobandeira_sac;campo1;st_estado_sac;Pacote de mensagem;Valor;MRR
94246;Sea;07/07/2021;06/07/2021;10;Boleto;;SP;;1000;1000
94247;Sea;06/16/2021;06/07/2021;10;Cartão de crédito;;RN;;1000;1000
94248;Sea;09/01/2021;06/07/2021;10;Cartão de crédito;;SP;;1000;1000
94249;Sea;06/17/2022;06/07/2021;10;Boleto;;MG;;1000;1000
94250;Sea;04/28/2022;06/07/2021;10;Cartão de crédito;;SP;;1000;1000
94251;Sea;;06/04/2021;5;Cartão de crédito;;RS;;1000;1000
94252;Sea;09/16/2021;06/04/2021;5;Boleto;;AM;;1000;1000
94253;Sea;06/25/2021;06/04/2021;5;Cartão de crédito;;GO;;1000;1000
94254;Sea;01/05/2023;06/04/2021;5;Cartão de crédito;;BA;;1000;1000
94255;Sea;05/25/2022;06/04/2021;15;Boleto;;PR;;1000;1000
94256;Sea;09/09/2021;06/03/2021;5;Cartão de crédito;;SP;;1000;1000
94257;Sea;09/08/2022;06/02/2021;5;Cartão de crédito;;SP;;1000;1000
94258;Sea;06/28/2021;06/02/2021;5;Cartão de crédito;;SP;;1000;1000
94259;Sea;07/01/2021;06/02/2021;5;Cartão de crédito;;RJ;;1000;1000
94260;Sea;02/10/2022;06/02/2021;5;Boleto;;GO;;1000;1000
94261;Sea;11/19/2021;06/02/2021;10;Cartão de crédito;;MG;;1000;1000
94262;Sea;10/25/2021;06/02/2021;5;Cartão de crédito;;SP;;1000;1000
94263;Sea;12/07/2021;06/02/2021;5;Cartão de crédito;;SP;;1000;1000
94264;Sea;;06/01/2021;5;Boleto;;RJ;;1000;1000
94265;Sea;;06/01/2021;5;Boleto;;PE;;1000;1000
94266;Sea;03/16/2023;06/01/2021;5;Cartão de crédito;;SC;;1000;1000
94267;Sea;06/01/2021;06/01/2021;5;Cartão de crédito;;RJ;;1000;1000
94267;Sea;08/05/2021;06/01/2021;5;Cartão de crédito;;RJ;;1000;1000
94267;Sea;06/01/2021;06/01/2021;5;Cartão de crédito;;RJ;;1000;1000
94267;Sea;06/01/2021;06/01/2021;5;Cartão de crédito;;RJ;;1000;1000
94267;Sea;06/01/2021;06/01/2021;5;Cartão de crédito;;RJ;;1000;1000
94268;Sea;06/30/2022;05/31/2021;5;Boleto;;MG;;1000;1000
94267;Sea;06/01/2021;05/31/2021;5;Cartão de crédito;;RJ;;1000;1000
94269;Sea;10/22/2021;05/31/2021;25;Cartão de crédito;;SP;;1000;1000
94270;Sea;;05/31/2021;30;Boleto;;SP;;1000;1000
94271;Sea;10/27/2021;05/31/2021;25;Cartão de crédito;;SP;;1000;1000
94272;Sea;;05/31/2021;25;Cartão de crédito;;RJ;;1000;1000
94273;Sea;08/23/2022;05/31/2021;25;Cartão de crédito;;RJ;;1000;1000
94274;Sea;04/28/2022;05/31/2021;25;Boleto;;SP;;1000;1000
94275;Sea;06/16/2021;05/31/2021;25;Cartão de crédito;;MG;;1000;1000
94276;Sea;06/16/2021;05/31/2021;25;Cartão de crédito;;MG;;1000;1000
94277;Sea;02/27/2023;05/31/2021;25;Cartão de crédito;;SP;;1000;1000
94277;Sea;06/01/2021;05/31/2021;25;Boleto;;SP;;1000;1000
94278;Sea;07/26/2021;05/31/2021;25;Cartão de crédito;;SP;;1000;1000
94279;Sea;09/02/2021;05/31/2021;25;Cartão de crédito;;RJ;;1000;1000
94280;Sea;;05/31/2021;25;Cartão de crédito;;RJ;;1000;1000
94281;Sea;12/09/2021;05/31/2021;25;Cartão de crédito;;PR;;1000;1000
94282;Sea;08/17/2022;05/31/2021;25;Cartão de crédito;;GO;;1000;1000
94283;Sea;09/01/2022;05/31/2021;25;Cartão de crédito;;SC;;1000;1000
94284;Sea;;05/30/2021;25;Cartão de crédito;;CE;;1000;1000
94285;Sea;10/18/2021;05/28/2021;25;Boleto;;RS;;1000;1000
94286;Sea;10/18/2021;05/28/2021;25;Cartão de crédito;;SC;;1000;1000
94287;Sea;;05/28/2021;25;Cartão de crédito;;PA;;1000;1000
94288;Sea;06/22/2021;05/28/2021;25;Cartão de crédito;;PR;;1000;1000
94289;Sea;05/31/2021;05/28/2021;25;Boleto;;SP;;1000;1000
94290;Sea;08/10/2021;05/28/2021;7;Boleto;;PA;;1000;1000
94291;Sea;;05/28/2021;25;Boleto;;SP;;1000;1000
94292;Sea;05/28/2021;05/28/2021;25;Cartão de crédito;;RS;;1000;1000
94292;Sea;06/06/2021;05/28/2021;25;Cartão de crédito;;RS;;1000;1000
94292;Sea;05/28/2021;05/28/2021;25;Cartão de crédito;;RS;;1000;1000
94293;Sea;;05/28/2021;20;Cartão de crédito;;RS;;1000;1000
94294;Sea;11/25/2021;05/28/2021;25;Cartão de crédito;;SP;;1000;1000
94295;Sea;04/27/2023;05/28/2021;25;Cartão de crédito;;SC;;1000;1000
94296;Sea;06/29/2021;05/27/2021;25;Cartão de crédito;;SP;;1000;1000
94297;Sea;07/26/2021;05/27/2021;25;Boleto;;SP;;1000;1000
94298;Sea;;05/27/2021;25;Boleto;;MA;;1000;1000
94299;Sea;04/19/2022;05/27/2021;25;Cartão de crédito;;RJ;;1000;1000
94300;Sea;08/26/2021;05/27/2021;25;Boleto;;SP;;1000;1000
94301;Sea;;05/27/2021;25;Cartão de crédito;;RJ;;1000;1000
94302;Sea;07/06/2021;05/26/2021;25;Boleto;;DF;;1000;1000
94303;Sea;07/26/2021;05/26/2021;25;Boleto;;TO;;1000;1000
94304;Sea;;05/26/2021;25;Cartão de crédito;;ES;;1000;1000
94305;Sea;01/26/2023;05/26/2021;25;Cartão de crédito;;SP;;1000;1000
94306;Sea;05/26/2021;05/26/2021;25;Cartão de crédito;;MG;;1000;1000
94306;Sea;05/26/2021;05/26/2021;25;Cartão de crédito;;MG;;1000;1000
94307;Sea;07/29/2021;05/26/2021;25;Cartão de crédito;;ES;;1000;1000
94308;Sea;;05/26/2021;25;Cartão de crédito;;PR;;1000;1000
94309;Sea;;05/26/2021;25;Cartão de crédito;;MG;;1000;1000
94310;Sea;;05/26/2021;25;Cartão de crédito;;SP;;1000;1000
94311;Sea;10/29/2021;05/25/2021;25;Cartão de crédito;;MS;;1000;1000
94312;Sea;;05/25/2021;25;Boleto;;MG;;1000;1000
94313;Sea;03/22/2023;05/25/2021;25;Boleto;;SC;;1000;1000
94314;Sea;01/03/2023;05/25/2021;25;Cartão de crédito;;PR;;1000;1000
94315;Sea;01/11/2022;05/25/2021;25;Cartão de crédito;;EX;;1000;1000
94316;Sea;;05/25/2021;25;Boleto;;SP;;1000;1000
94317;Sea;;05/25/2021;25;Boleto;;SP;;1000;1000
94318;Sea;;05/25/2021;25;Boleto;;SP;;1000;1000
94319;Sea;;05/25/2021;25;Cartão de crédito;;MG;;1000;1000
94320;Sea;07/29/2021;05/25/2021;25;Cartão de crédito;;PB;;1000;1000
94321;Sea;08/16/2021;05/25/2021;25;Cartão de crédito;;SP;;1000;1000
94322;Sea;;05/24/2021;25;Boleto;;SP;;1000;1000
94323;Sea;08/04/2022;05/24/2021;25;Cartão de crédito;;RS;;1000;1000
94324;Sea;07/25/2021;05/24/2021;25;Cartão de crédito;;RJ;;1000;1000
94325;Sea;07/22/2021;05/24/2021;25;Cartão de crédito;;GO;;1000;1000
94326;Sea;;05/24/2021;25;Cartão de crédito;;RJ;;1000;1000
94327;Sea;11/25/2021;05/24/2021;25;Cartão de crédito;;SP;;1000;1000
94328;Sea;11/11/2021;05/24/2021;25;Cartão de crédito;;RS;;1000;1000
94329;Sea;05/02/2022;05/24/2021;25;Boleto;;GO;;1000;1000
94330;Sea;06/28/2021;05/22/2021;25;Cartão de crédito;;PA;;1000;1000
94331;Sea;;05/21/2021;25;Cartão de crédito;;SP;;1000;1000
94332;Sea;05/10/2022;05/21/2021;25;Boleto;;SP;;1000;1000
94332;Sea;05/21/2021;05/21/2021;25;Boleto;;SP;;1000;1000
94333;Sea;;05/21/2021;25;Boleto;;RJ;;1000;1000
94334;Sea;;05/21/2021;25;Cartão de crédito;;SP;;1000;1000
94335;Sea;05/12/2022;05/21/2021;25;Cartão de crédito;;SP;;1000;1000
94336;Sea;06/22/2022;05/21/2021;25;Cartão de crédito;;SP;;1000;1000
94337;Sea;09/21/2021;05/21/2021;25;Boleto;;DF;;1000;1000
94338;Sea;03/03/2023;05/21/2021;25;Boleto;;SP;;1000;1000
94339;Sea;09/20/2021;05/21/2021;25;Cartão de crédito;;PB;;1000;1000
94340;Sea;;05/21/2021;21;Cartão de crédito;;SP;;1000;1000
94341;Sea;12/17/2021;05/21/2021;25;Boleto;;MG;;1000;1000
94342;Sea;01/27/2022;05/21/2021;25;Cartão de crédito;;SP;;1000;1000
94343;Sea;01/25/2023;05/20/2021;25;Cartão de crédito;;SP;;1000;1000
94344;Sea;02/04/2022;05/20/2021;25;Boleto;;SP;;1000;1000
94345;Sea;;05/20/2021;25;Boleto;;SP;;1000;1000
94346;Sea;05/24/2021;05/20/2021;25;Cartão de crédito;;RS;;1000;1000
94328;Sea;05/20/2021;05/20/2021;25;Cartão de crédito;;RS;;1000;1000
94347;Sea;;05/20/2021;25;Cartão de crédito;;CE;;1000;1000
94348;Sea;11/22/2021;05/20/2021;25;Cartão de crédito;;RS;;1000;1000
94349;Sea;08/26/2021;05/20/2021;25;Cartão de crédito;;SP;;1000;1000
94350;Sea;08/11/2021;05/20/2021;25;Cartão de crédito;;MG;;1000;1000
94351;Sea;;05/19/2021;20;Cartão de crédito;;SP;;1000;1000
94352;Sea;;05/19/2021;20;Boleto;;RJ;;1000;1000
94353;Sea;12/27/2021;05/19/2021;20;Boleto;;MG;;1000;1000
94354;Sea;05/19/2021;05/19/2021;20;Cartão de crédito;;SP;;1000;1000
94355;Sea;04/28/2022;05/19/2021;20;Cartão de crédito;;SP;;1000;1000
94356;Sea;05/18/2021;05/18/2021;20;Cartão de crédito;;RJ;;1000;1000
94357;Sea;05/18/2021;05/18/2021;18;Cartão de crédito;;PR;;1000;1000
94358;Sea;01/31/2022;05/18/2021;20;Cartão de crédito;;ES;;1000;1000
94359;Sea;08/03/2021;05/18/2021;20;Boleto;;SC;;1000;1000
94360;Sea;;05/18/2021;20;Cartão de crédito;;SP;;1000;1000
94361;Sea;01/17/2023;05/18/2021;20;Boleto;;SP;;1000;1000
94362;Sea;09/29/2022;05/18/2021;20;Cartão de crédito;;SP;;1000;1000
94357;Sea;10/05/2022;05/18/2021;20;Cartão de crédito;;PR;;1000;1000
94357;Sea;05/18/2021;05/18/2021;20;Boleto;;PR;;1000;1000
94363;Sea;;05/18/2021;20;Cartão de crédito;;RS;;1000;1000
94364;Sea;06/16/2021;05/17/2021;20;Boleto;;SP;;1000;1000
94365;Sea;07/13/2021;05/17/2021;20;Boleto;;SP;;1000;1000
94366;Sea;08/19/2021;05/17/2021;20;Cartão de crédito;;SP;;1000;1000
94367;Sea;;05/17/2021;20;Cartão de crédito;;SP;;1000;1000
94368;Sea;;05/17/2021;20;Cartão de crédito;;SP;;1000;1000
94369;Sea;04/18/2022;05/17/2021;20;Cartão de crédito;;PE;;1000;1000
94370;Sea;;05/17/2021;20;Cartão de crédito;;SP;;1000;1000
94371;Sea;06/24/2021;05/17/2021;20;Cartão de crédito;;SP;;1000;1000
94371;Sea;05/16/2021;05/17/2021;20;Boleto;;SP;;1000;1000
94372;Sea;;05/17/2021;20;Boleto;;SP;;1000;1000
94373;Sea;02/17/2022;05/17/2021;20;Cartão de crédito;;SE;;1000;1000
94374;Sea;08/02/2022;05/16/2021;20;Cartão de crédito;;PR;;1000;1000
94375;Sea;04/17/2023;05/16/2021;20;Cartão de crédito;;PB;;1000;1000
94376;Sea;09/16/2021;05/14/2021;15;Boleto;;AM;;1000;1000
94377;Sea;07/14/2021;05/14/2021;15;Cartão de crédito;;PR;;1000;1000
94378;Sea;04/14/2022;05/14/2021;15;Cartão de crédito;;SP;;1000;1000
94379;Sea;02/15/2022;05/14/2021;15;Cartão de crédito;;SP;;1000;1000
94380;Sea;05/14/2021;05/14/2021;15;Cartão de crédito;;SP;;1000;1000
94381;Sea;04/12/2022;05/14/2021;15;Boleto;;SP;;1000;1000
94382;Sea;05/13/2022;05/14/2021;15;Cartão de crédito;;SP;;1000;1000
94383;Sea;;05/13/2021;15;Cartão de crédito;;SP;;1000;1000
94384;Sea;;05/13/2021;15;Cartão de crédito;;SC;;1000;1000
94385;Sea;08/02/2021;05/13/2021;15;Cartão de crédito;;SP;;1000;1000
94386;Sea;07/07/2021;05/13/2021;15;Cartão de crédito;;SP;;1000;1000
94387;Sea;12/16/2021;05/13/2021;15;Cartão de crédito;;SP;;1000;1000
94388;Sea;05/25/2022;05/13/2021;15;Cartão de crédito;;PR;;1000;1000
94389;Sea;;05/13/2021;15;Cartão de crédito;;SC;;1000;1000
94390;Sea;;05/13/2021;15;Cartão de crédito;;RJ;;1000;1000
94391;Sea;;05/13/2021;15;Cartão de crédito;;PR;;1000;1000
94392;Sea;09/09/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94393;Sea;;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94394;Sea;08/26/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94395;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94396;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94396;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94397;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;PR;;1000;1000
94398;Sea;04/25/2023;05/12/2021;15;Boleto;;SC;;1000;1000
94399;Sea;07/28/2021;05/12/2021;10;Boleto;;SP;;1000;1000
94400;Sea;08/26/2021;05/12/2021;15;Boleto;;ES;;1000;1000
94401;Sea;;05/12/2021;15;Cartão de crédito;;SC;;1000;1000
94402;Sea;03/25/2022;05/12/2021;15;Cartão de crédito;;PE;;1000;1000
94403;Sea;05/12/2021;05/12/2021;12;Cartão de crédito;;SP;;1000;1000
94403;Sea;05/12/2021;05/12/2021;12;Cartão de crédito;;SP;;1000;1000
94403;Sea;05/12/2021;05/12/2021;12;Cartão de crédito;;SP;;1000;1000
94404;Sea;;05/12/2021;15;Boleto;;PB;;1000;1000
94403;Sea;11/18/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94405;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94405;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94405;Sea;05/12/2021;05/12/2021;15;Cartão de crédito;;SP;;1000;1000
94406;Sea;06/18/2021;05/11/2021;15;Cartão de crédito;;RJ;;1000;1000
94407;Sea;05/16/2022;05/11/2021;15;Cartão de crédito;;SP;;1000;1000
94408;Sea;05/18/2022;05/11/2021;15;Cartão de crédito;;SP;;1000;1000
94409;Sea;08/06/2021;05/11/2021;15;Cartão de crédito;;SP;;1000;1000
94410;Sea;05/26/2022;05/10/2021;15;Boleto;;SP;;1000;1000
94411;Sea;;05/10/2021;15;Boleto;;SP;;1000;1000
94412;Sea;05/10/2021;05/10/2021;15;Boleto;;SP;;1000;1000
94413;Sea;05/13/2021;05/10/2021;15;Cartão de crédito;;DF;;1000;1000
94414;Sea;05/13/2021;05/10/2021;15;Cartão de crédito;;DF;;1000;1000
94415;Sea;;05/07/2021;10;Cartão de crédito;;BA;;1000;1000
94416;Sea;11/11/2021;05/07/2021;10;Cartão de crédito;;SP;;1000;1000
94417;Sea;05/07/2021;05/07/2021;10;Cartão de crédito;;DF;;1000;1000
94418;Sea;;05/07/2021;10;Boleto;;SC;;1000;1000
94419;Sea;07/22/2021;05/07/2021;10;Cartão de crédito;;SP;;1000;1000
94420;Sea;05/06/2021;05/07/2021;7;Cartão de crédito;;RJ;;1000;1000
94420;Sea;08/03/2021;05/07/2021;10;Cartão de crédito;;RJ;;1000;1000
94421;Sea;;05/07/2021;7;Cartão de crédito;;SP;;1000;1000
94422;Sea;09/29/2021;05/07/2021;10;Boleto;;SP;;1000;1000
94423;Sea;;05/07/2021;10;Boleto;;PR;;1000;1000
94424;Sea;05/06/2021;05/06/2021;10;Cartão de crédito;;SP;;1000;1000
94425;Sea;;05/06/2021;10;Cartão de crédito;;SP;;1000;1000
94426;Sea;06/17/2021;05/06/2021;10;Boleto;;PR;;1000;1000
94427;Sea;05/06/2021;05/06/2021;10;Boleto;;Flórida;;1000;1000
94428;Sea;05/06/2021;05/06/2021;10;Cartão de crédito;;SP;;1000;1000
94429;Sea;05/20/2022;05/06/2021;10;Cartão de crédito;;SP;;1000;1000
94430;Sea;05/31/2021;05/06/2021;10;Cartão de crédito;;PB;;1000;1000
94431;Sea;06/10/2021;05/06/2021;10;Boleto;;SP;;1000;1000
94432;Sea;05/24/2022;05/06/2021;10;Boleto;;SC;;1000;1000
94428;Sea;05/06/2021;05/06/2021;10;Cartão de crédito;;SP;;1000;1000
94433;Sea;05/02/2022;05/05/2021;10;Boleto;;SP;;1000;1000
94434;Sea;03/02/2023;05/05/2021;10;Cartão de crédito;;DF;;1000;1000
94435;Sea;07/30/2021;05/05/2021;10;Cartão de crédito;;RJ;;1000;1000
94436;Sea;08/09/2021;05/05/2021;10;Cartão de crédito;;SP;;1000;1000
94437;Sea;;05/05/2021;10;Cartão de crédito;;PR;;1000;1000
94438;Sea;;05/05/2021;17;Boleto;;SP;;1000;1000
94439;Sea;05/21/2021;05/05/2021;10;Cartão de crédito;;SP;;1000;1000
94440;Sea;05/04/2022;05/05/2021;10;Cartão de crédito;;PI;;1000;1000
94428;Sea;05/04/2021;05/04/2021;5;Cartão de crédito;;SP;;1000;1000
94441;Sea;06/13/2021;05/04/2021;5;Cartão de crédito;;DF;;1000;1000
94428;Sea;05/04/2021;05/04/2021;5;Cartão de crédito;;SP;;1000;1000
94442;Sea;06/30/2021;05/04/2021;5;Cartão de crédito;;ES;;1000;1000
94443;Sea;09/09/2021;05/04/2021;5;Boleto;;CE;;1000;1000
94444;Sea;09/28/2021;05/04/2021;5;Cartão de crédito;;SP;;1000;1000
94445;Sea;11/21/2022;05/04/2021;5;Cartão de crédito;;BA;;1000;1000
94428;Sea;05/04/2021;05/04/2021;5;Cartão de crédito;;SP;;1000;1000
94446;Sea;;05/04/2021;5;Cartão de crédito;;SP;;1000;1000
94447;Sea;06/15/2021;05/04/2021;15;Boleto;;SP;;1000;1000
94448;Sea;01/12/2023;05/04/2021;5;Cartão de crédito;;SP;;1000;1000
94449;Sea;10/19/2021;05/03/2021;5;Cartão de crédito;;SP;;1000;1000
94450;Sea;;05/03/2021;5;Cartão de crédito;;SP;;1000;1000
94451;Sea;;05/03/2021;5;Cartão de crédito;;SP;;1000;1000
94452;Sea;06/01/2022;05/03/2021;5;Cartão de crédito;;PR;;1000;1000
94428;Sea;05/03/2021;05/03/2021;5;Cartão de crédito;;SP;;1000;1000
94453;Sea;06/08/2021;05/02/2021;5;Cartão de crédito;;ES;;1000;1000
94454;Sea;;04/30/2021;25;Cartão de crédito;;PR;;1000;1000
94455;Sea;08/17/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94456;Sea;03/16/2022;04/30/2021;10;Boleto;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/30/2021;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94457;Sea;;04/30/2021;25;Cartão de crédito;;PR;;1000;1000
94458;Sea;;04/30/2021;25;Boleto;;SP;;1000;1000
94459;Sea;;04/30/2021;25;Cartão de crédito;;SC;;1000;1000
94460;Sea;04/28/2022;04/30/2021;25;Cartão de crédito;;CE;;1000;1000
94461;Sea;06/06/2022;04/30/2021;25;Cartão de crédito;;SP;;1000;1000
94462;Sea;;04/29/2021;29;Cartão de crédito;;SP;;1000;1000
94463;Sea;;04/29/2021;25;Cartão de crédito;;SP;;1000;1000
94464;Sea;05/04/2022;04/29/2021;25;Boleto;;RS;;1000;1000
94465;Sea;04/18/2022;04/29/2021;25;Cartão de crédito;;RJ;;1000;1000
94466;Sea;;04/29/2021;25;Cartão de crédito;;SP;;1000;1000
94467;Sea;;04/29/2021;25;Boleto;;SP;;1000;1000
94468;Sea;;04/29/2021;25;Cartão de crédito;;SP;;1000;1000
94469;Sea;;04/29/2021;25;Boleto;;AL;;1000;1000
94470;Sea;07/01/2021;04/29/2021;25;Boleto;;GO;;1000;1000
94471;Sea;10/29/2021;04/29/2021;25;Boleto;;RJ;;1000;1000
94472;Sea;;04/29/2021;25;Cartão de crédito;;GO;;1000;1000
94473;Sea;;04/29/2021;25;Cartão de crédito;;SP;;1000;1000
94474;Sea;;04/29/2021;25;Cartão de crédito;;SP;;1000;1000
94475;Sea;04/01/2022;04/29/2021;25;Cartão de crédito;;SP;;1000;1000
94476;Sea;08/26/2021;04/28/2021;25;Cartão de crédito;;SP;;1000;1000
93804;Sea;;04/28/2021;25;Cartão de crédito;;MG;;1000;1000
94477;Sea;03/25/2022;04/28/2021;25;Cartão de crédito;;SP;;1000;1000
94478;Sea;;04/28/2021;25;Cartão de crédito;;SP;;1000;1000
94479;Sea;06/16/2021;04/28/2021;25;Cartão de crédito;;MG;;1000;1000
94480;Sea;08/26/2022;04/28/2021;25;Cartão de crédito;;SP;;1000;1000
94481;Sea;09/30/2021;04/27/2021;25;Cartão de crédito;;PR;;1000;1000
94482;Sea;04/27/2021;04/27/2021;25;Cartão de crédito;;PR;;1000;1000
94483;Sea;;04/27/2021;25;Boleto;;SP;;1000;1000
94484;Sea;04/27/2021;04/27/2021;27;Boleto;;SP;;1000;1000
94484;Sea;09/09/2021;04/27/2021;25;Boleto;;SP;;1000;1000
94485;Sea;09/06/2022;04/27/2021;25;Cartão de crédito;;SP;;1000;1000
94486;Sea;;04/27/2021;25;Boleto;;BA;;1000;1000
94487;Sea;08/17/2021;04/27/2021;25;Cartão de crédito;;MA;;1000;1000
94488;Sea;08/26/2021;04/26/2021;25;Cartão de crédito;;SP;;1000;1000
94489;Sea;05/01/2021;04/26/2021;25;Boleto;;GO;;1000;1000
94490;Sea;05/04/2021;04/26/2021;25;Cartão de crédito;;MG;;1000;1000
94491;Sea;10/29/2021;04/26/2021;25;Cartão de crédito;;SP;;1000;1000
94492;Sea;;04/26/2021;25;Cartão de crédito;;PR;;1000;1000
94493;Sea;11/09/2021;04/26/2021;25;Cartão de crédito;;GO;;1000;1000
94494;Sea;11/12/2021;04/26/2021;25;Cartão de crédito;;PA;;1000;1000
94495;Sea;10/25/2022;04/26/2021;25;Boleto;;RS;;1000;1000
94494;Sea;04/26/2021;04/26/2021;26;Cartão de crédito;;PA;;1000;1000
94494;Sea;04/26/2021;04/26/2021;26;Cartão de crédito;;PA;;1000;1000
94494;Sea;04/26/2021;04/26/2021;26;Cartão de crédito;;PA;;1000;1000
94494;Sea;04/26/2021;04/26/2021;25;Boleto;;PA;;1000;1000
94496;Sea;07/02/2021;04/26/2021;25;Boleto;;MG;;1000;1000
94497;Sea;06/24/2021;04/26/2021;25;Cartão de crédito;;RJ;;1000;1000
94498;Sea;01/27/2022;04/26/2021;25;Cartão de crédito;;MG;;1000;1000
94428;Sea;04/28/2021;04/26/2021;25;Cartão de crédito;;SP;;1000;1000
94499;Sea;07/15/2022;04/26/2021;25;Boleto;;GO;;1000;1000
94428;Sea;04/28/2021;04/26/2021;25;Cartão de crédito;;SP;;1000;1000
94428;Sea;04/28/2021;04/26/2021;25;Cartão de crédito;;SP;;1000;1000
94500;Sea;;04/26/2021;25;Cartão de crédito;;PR;;1000;1000
94501;Sea;11/04/2021;04/23/2021;30;Boleto;;SP;;1000;1000
94502;Sea;05/21/2021;04/23/2021;25;Cartão de crédito;;DF;;1000;1000
94503;Sea;11/11/2021;04/23/2021;25;Cartão de crédito;;SP;;1000;1000
94504;Sea;01/12/2022;04/23/2021;25;Cartão de crédito;;RN;;1000;1000
94505;Sea;;04/23/2021;25;Boleto;;SP;;1000;1000
94506;Sea;;04/23/2021;25;Cartão de crédito;;SP;;1000;1000
94507;Sea;;04/23/2021;25;Cartão de crédito;;SP;;1000;1000
94507;Sea;04/23/2021;04/23/2021;23;Cartão de crédito;;SP;;1000;1000
94507;Sea;04/23/2021;04/23/2021;23;Cartão de crédito;;SP;;1000;1000
94508;Sea;12/15/2021;04/23/2021;25;Cartão de crédito;;SP;;1000;1000
94509;Sea;09/03/2021;04/22/2021;25;Boleto;;SP;;1000;1000
94510;Sea;11/10/2021;04/22/2021;25;Cartão de crédito;;PR;;1000;1000
94511;Sea;05/24/2021;04/22/2021;25;Cartão de crédito;;SC;;1000;1000
94512;Sea;04/12/2022;04/22/2021;25;Boleto;;GO;;1000;1000
94513;Sea;;04/22/2021;25;Cartão de crédito;;SP;;1000;1000
94514;Sea;03/31/2022;04/22/2021;25;Boleto;;RS;;1000;1000
94515;Sea;08/12/2021;04/22/2021;6;Boleto;;SE;;1000;1000
94516;Sea;12/21/2021;04/22/2021;25;Cartão de crédito;;SP;;1000;1000
94517;Sea;08/04/2022;04/22/2021;25;Boleto;;SP;;1000;1000
94518;Sea;06/16/2021;04/22/2021;25;Cartão de crédito;;SP;;1000;1000
94519;Sea;04/12/2022;04/21/2021;25;Cartão de crédito;;SP;;1000;1000
94520;Sea;02/21/2022;04/21/2021;25;Cartão de crédito;;SP;;1000;1000
94521;Sea;05/18/2021;04/20/2021;25;Cartão de crédito;;SP;;1000;1000
94522;Sea;05/18/2021;04/20/2021;25;Cartão de crédito;;SP;;1000;1000
94523;Sea;10/20/2021;04/20/2021;25;Cartão de crédito;;SP;;1000;1000
94509;Sea;04/23/2021;04/20/2021;25;Boleto;;SP;;1000;1000
94524;Sea;;04/20/2021;25;Boleto;;SP;;1000;1000
94525;Sea;;04/19/2021;20;Cartão de crédito;;RJ;;1000;1000
94526;Sea;;04/19/2021;20;Cartão de crédito;;RJ;;1000;1000
94527;Sea;04/19/2021;04/19/2021;19;Cartão de crédito;;MG;;1000;1000
94527;Sea;09/16/2021;04/19/2021;20;Cartão de crédito;;MG;;1000;1000
94528;Sea;03/24/2022;04/19/2021;20;Cartão de crédito;;RS;;1000;1000
94529;Sea;09/16/2021;04/19/2021;20;Cartão de crédito;;PE;;1000;1000
94530;Sea;04/19/2021;04/19/2021;19;Cartão de crédito;;SP;;1000;1000
94530;Sea;;04/19/2021;20;Cartão de crédito;;SP;;1000;1000
94531;Sea;02/23/2022;04/19/2021;20;Boleto;;SP;;1000;1000
